263,1439575200,263,263,263,0,0,263
265,1439582400,265,262.97999999,262.97999999,0.58704749,154.6400575,263.42001309
265,1439589600,265,265,265,0,0,265
266,1439596800,266,265,265,0.06715592,17.83932313,265.64036543
266,1439604000,266,266,266,0.00491188,1.30656008,266
266,1439611200,266,266,266,0,0,266
266,1439618400,266,261.55349888,263.60264612,0.0416764,11.00521675,264.06351694
266,1439625600,266,266,266,0,0,266
266,1439632800,266,266,266,0,0,266
266,1439640000,266,266,266,0,0,266
266,1439647200,266,266,266,0,0,266
262.75541369,1439654400,263,262.75541369,263,0.08492581,22.31712165,262.78373624
262.75541369,1439661600,262.75541369,262.75541369,262.75541369,0,0,262.75541369
267,1439668800,267,260.75396036,262.66375578,0.09512373,25.29674366,265.93515276
258.27685,1439676000,259.4129281,258.27685,259.4129281,0.2708796,69.97353728,258.31970102
258.27685,1439683200,258.27685,258.27685,258.27685,0,0,258.27685
258.27685,1439690400,258.27685,258.27685,258.27685,0,0,258.27685
257.89777067,1439697600,257.89777067,257.89777067,257.89777067,0.00907871,2.34137906,257.89777067
257.61911337,1439704800,264.818575,257.61911337,263.32859146,0.08109844,21.2787594,262.38185844
262.991575,1439712000,262.991575,262.59660345,262.59660347,0.10822526,28.45433211,262.91766004
259.41292809,1439719200,264.50855295,259.41292809,263.32859493,0.71818972,189.12508771,263.33583237
259.41292809,1439726400,259.41292809,259.41292809,259.41292809,0,0,259.41292809
259.41292809,1439733600,259.41292809,259.41292809,259.41292809,0,0,259.41292809
259.41292809,1439740800,259.41292809,259.41292809,259.41292809,0,0,259.41292809
262.83932499,1439748000,262.83932499,262.83932499,262.83932499,0.00368304,0.96804774,262.83932499
256.76429583,1439755200,260.00000001,256.76429583,260.00000001,0.01153598,2.99438482,259.56917602
256.76429583,1439762400,256.76429583,256.76429583,256.76429583,0.00846402,2.17325813,256.76429583
257.00000516,1439769600,257.00000516,257.00000516,257.00000516,0.00011002,0.02827514,257.00000516
257.00000516,1439776800,257.00000516,257.00000516,257.00000516,0,0,257.00000516
257.56765,1439784000,257.56765,257.56765,257.56765,0.00086968,0.22400143,257.56765
257.56765,1439791200,257.56765,257.56765,257.56765,0,0,257.56765
257.56765,1439798400,257.56765,257.56765,257.56765,0,0,257.56765
257.56765,1439805600,257.56765,257.56765,257.56765,0,0,257.56765
257.56765,1439812800,257.56765,257.56765,257.56765,0,0,257.56765
257.61694939,1439820000,257.61694939,257.61694939,257.61694939,0.0002149,0.05536188,257.61694939
262.91545,1439827200,262.91545,262.00000773,262.00000773,0.26191166,68.72093948,262.382131
263.44325,1439834400,263.884775,263.32859493,263.32859493,0.09634964,25.38922195,263.51133179
263.44325,1439841600,263.44325,263.44325,263.44325,0,0,263.44325
262.37255219,1439848800,262.37255219,262.11753691,262.11753691,0.08116184,21.28868587,262.29920211
262.09557814,1439856000,262.38059156,262.09557814,262.38059156,0.03304094,8.66111063,262.13269473
260.77699382,1439863200,261.75892245,260,261.75892245,0.16031121,41.73785145,260.35516452
257.00393249,1439870400,257.00393249,257.00393249,257.00393249,0.005643,1.45027319,257.00393249
257.00393249,1439877600,257.00393249,257.00393249,257.00393249,0,0,257.00393249
257.00393249,1439884800,257.00393249,257.00393249,257.00393249,0,0,257.00393249
257.00393249,1439892000,257.00393249,257.00393249,257.00393249,0,0,257.00393249
257.00393249,1439899200,257.00393249,257.00393249,257.00393249,0,0,257.00393249
259.00937723,1439906400,259.00937723,257.00393249,257.00393249,0.18215326,46.9958606,258.00175413
254.585,1439913600,261,251.35392766,257.00000001,2.84192151,725.91459089,255.43090769
253.30499999,1439920800,257.57147499,240.00000001,257.57147499,3.01494646,750.68295114,248.98715818
253.30499999,1439928000,253.30499999,253.30499999,253.30499999,0,0,253.30499999
178.7193125,1439935200,250.99999998,174.57013394,250.99999997,6.35030902,1404.47416268,221.16627053
241,1439942400,241,191.29999999,191.29999999,3.70864811,737.84447951,198.95241005
219,1439949600,241.876825,219,241.876825,6.21325973,1451.19436226,233.5640912
234.11732186,1439956800,234.11732186,223.47398862,225.01995783,2.92972559,658.09448279,224.626663
225.50825625,1439964000,225.50825625,225.50825625,225.50825625,0.21360104,48.16879806,225.50825625
225.50825625,1439971200,225.50825625,225.50825625,225.50825625,0,0,225.50825625
228.56424162,1439978400,228.56424162,225.50825625,225.50825625,0.99639896,227.14098029,227.96188014
228.08521428,1439985600,228.7123482,228.08521428,228.7123482,0.01766163,4.03273471,228.33309928
227.83037089,1439992800,227.83037089,227.5854,227.5854,0.81137599,184.85330594,227.82693624
226.98000001,1440000000,228.379125,226.98000001,228.379125,0.01060547,2.4080767,227.05987654
239.15061221,1440007200,239.15061221,233.99999999,233.99999999,2.32849388,549.39934217,235.94622554
213.33459375,1440014400,227.00000292,211.96715625,227.0000003,6.14716939,1350.03044028,219.61822664
226.99999929,1440021600,226.99999929,226.99999929,226.99999929,0.00571544,1.29740487,226.99999929
228.90000001,1440028800,228.9999998,226.99999785,226.99999785,0.68931198,157.12717954,227.94784379
228.9999998,1440036000,228.9999998,228.90000001,228.90000001,0.96974196,222.06630407,228.99525155
233,1440043200,233.7,233,233.7,0.017,3.9659,233.28823529
230.00000001,1440050400,233.810003,230.00000001,232,1.64422142,378.55169647,230.23158065
238.983875,1440057600,238.983875,234.99999999,234.99999999,1.32090052,312.58135947,236.64261974
238.03575,1440064800,238.03575,238.03575,238.03575,0.004,0.952143,238.03575
234.00000001,1440072000,241.75778125,234.00000001,235,0.27626508,66.24868035,239.80113719
234.00000269,1440079200,234.00000269,234.00000269,234.00000269,0.00045896,0.10739664,234.00000269
234.0000141,1440086400,234.0000141,234.00001141,234.00001141,0.21089904,49.35037781,234.00001162
240.3901,1440093600,240.3901,234.00001704,237.92879007,1.00600245,239.2562894,237.82873431
234,1440100800,235.00000252,228.66489388,235.00000252,2.03931724,470.28865624,230.6108373
234,1440108000,234,234,234,0,0,234
229.65637732,1440115200,229.65637733,229.65637732,229.65637733,0.01001182,2.29927831,229.65637732
229.65637732,1440122400,229.65637732,229.65637732,229.65637732,0,0,229.65637732
232,1440129600,232,229.66,230,0.112,25.74799999,229.89285714
232,1440136800,232,232,232,0,0,232
234,1440144000,234,234,234,0.00073647,0.17233398,234
234,1440151200,234,234,234,0,0,234
230,1440158400,230.00004826,230,230.00004826,0.49666326,114.23255452,230.00000951
230,1440165600,230,230,230,0,0,230
229.9,1440172800,237.979375,229.00000025,230,3.40358662,783.07027366,230.07208603
240.2090625,1440180000,242.0500026,228,228,7.1888081,1677.44938332,233.34179463
233.13000032,1440187200,240.25031249,233.13000028,233.13000028,0.00604819,1.4162542,234.16165966
233.13000186,1440194400,233.99999999,233.13000154,233.13000154,0.07972693,18.64239712,233.82810711
233.99999999,1440201600,233.99999999,233.13000271,233.13000271,0.00933809,2.18472141,233.95805922
233.99999999,1440208800,233.99999999,233.99999999,233.99999999,0,0,233.99999999
233.99999999,1440216000,233.99999999,233.99999999,233.99999999,0,0,233.99999999
233.99999999,1440223200,233.99999999,233.99999999,233.99999999,0,0,233.99999999
233.99999999,1440230400,233.99999999,233.99999999,233.99999999,0,0,233.99999999
235.00000031,1440237600,285,228.00001889,228.00001889,3.17950334,797.92531494,250.95910575
234.29484375,1440244800,235.0000003,234.29484375,235.0000003,0.15322991,35.95497626,234.64724519
229.00000385,1440252000,229.00000616,229.00000382,229.00000383,0.3927746,89.94538491,229.00000386
229.00000385,1440259200,229.00000385,229.00000385,229.00000385,0,0,229.00000385
226,1440266400,230.73423905,225,230.73423872,0.69302922,157.38362082,227.0952166
230.25950309,1440273600,230.25950309,230.25950309,230.25950309,0.00017135,0.03945496,230.25950309
230.25950309,1440280800,230.25950309,230.25950309,230.25950309,0.0632181,14.55656829,230.25950309
236.14959975,1440288000,236.14959975,230.25950309,230.25950309,0.32036756,74.27746264,231.85076117
236.14959975,1440295200,236.14959975,236.14959975,236.14959975,0,0,236.14959975
236.14959975,1440302400,236.14959975,236.14959975,236.14959975,0,0,236.14959975
236.14959975,1440309600,236.14959975,236.14959975,236.14959975,0,0,236.14959975
236.14959975,1440316800,236.14959975,236.14959975,236.14959975,0,0,236.14959975
226.43860568,1440324000,226.43860568,226.43860568,226.43860568,0.01,2.26438605,226.43860568
226.43860568,1440331200,226.43860568,226.43860568,226.43860568,0,0,226.43860568
234.72239999,1440338400,234.72239999,230,230,0.01445754,3.38754321,234.30979398
232,1440345600,234.7224,231.68284728,234.7224,0.31957348,74.34807749,232.64783264
235.87000397,1440352800,235.87000397,227.4629084,232,0.84563452,197.89390575,234.01824437
226.43859881,1440360000,227.46290938,226.43859881,227.46290915,0.06704068,15.23183498,227.20287126
228.4526468,1440367200,228.4526468,228.4526468,228.4526468,0.01104019,2.52216062,228.4526468
228.4526468,1440374400,228.4526468,228.4526468,228.4526468,0,0,228.4526468
235.87000397,1440381600,235.87000397,228,228.4526468,1.68150532,391.22722153,232.66487288
229.00000083,1440388800,233.60562788,229.00000083,233.4540388,1.46266016,339.97526758,232.43626707
217,1440396000,229.00000082,217,229.00000082,6.40934958,1439.61925413,224.61237855
235.87000086,1440403200,235.87000086,235.19999814,235.19999814,0.61791663,145.52453497,235.50836457
236.99999909,1440410400,236.99999909,225.00000065,225.00000066,0.5901747,132.79686944,225.01281305
227.96505424,1440417600,228.5514,225,228.5514,0.89805256,202.14635484,225.0941246
220,1440424800,229.26533092,217,229.215625,6.32975958,1409.69500369,222.70909121
201.45752417,1440432000,229.476,201.45752417,215.95897988,10.3643798,2204.19680797,212.67040097
215.8125,1440439200,215.8125,215.81249999,215.81249999,0.03855942,8.32160482,215.81249999
213.99999999,1440446400,214.63083875,210.92938199,214.63083875,0.4849289,102.42571141,211.21799797
211,1440453600,215.4954,211,211,0.30518967,64.42685146,211.10429938
209.80485732,1440460800,215.51677904,197.57400001,214.965,1.88074849,401.45014333,213.45232787
204.99999983,1440468000,204.99999983,199.82625,201.50812501,0.40129399,80.23349299,199.93694149
204.99802037,1440475200,204.99802037,199.68321766,204.99801846,6.65532139,1364.29708055,204.99341814
204.99802037,1440482400,204.99802037,202.350525,204.99802037,2.02105513,412.13492076,203.92067224
205.71409217,1440489600,205.71409217,204.99802036,204.99802037,1.99408817,408.85992672,205.03603244
205.71409217,1440496800,205.71409217,205.71409217,205.71409217,0,0,205.71409217
198.84807796,1440504000,208,198.84807796,198.84807815,0.13479138,26.86661102,199.31994924
205,1440511200,205,204.99999998,204.99999998,2.83795215,581.78019074,204.99999999
205,1440518400,205,205,205,0.01838522,3.7689701,205
209.99999998,1440525600,209.99999998,209.99999997,209.99999998,6.6864714,1404.15899386,209.99999997
218.36000001,1440532800,218.36000001,209.99999998,209.99999998,1.4590884,309.78453684,212.31375483
219.99000003,1440540000,219.99000003,219,219,0.32281366,70.93999592,219.75524804
219.99000003,1440547200,219.99000003,219.99000003,219.99000003,0,0,219.99000003
217.25620001,1440554400,223.4990014,217.25620001,219.99000003,1.13293298,249.48556975,220.21211683
224.49900139,1440561600,224.49900139,216.15825722,216.15825722,1.37363678,305.09282355,222.10589291
224.4990014,1440568800,224.4990014,220.50488116,220.50488116,0.04413585,9.81013315,222.27130908
227.99000003,1440576000,227.99000003,224.49900139,224.49900139,1.39733661,316.26167937,226.33177797
226,1440583200,226,226,226,0.04415925,9.9799905,226
227.98,1440590400,227.98,225.15010001,227.98,0.96835018,220.43298057,227.63767191
227.98,1440597600,227.98,227.98,227.98,0,0,227.98
227.98,1440604800,227.98,227.98,227.98,0,0,227.98
227.97999999,1440612000,227.97999999,224.63617117,224.63617117,0.03817375,8.57706203,224.68481704
222.52370719,1440619200,222.5237072,222.52370719,222.5237072,0.61015951,135.77495614,222.52370719
227.97999999,1440626400,227.97999999,222,222,0.36310865,82.18351002,226.33311
227.97999999,1440633600,227.97999999,227.97999999,227.97999999,0,0,227.97999999
227.97999999,1440640800,227.97999999,227.97999999,227.97999999,0,0,227.97999999
227.97999999,1440648000,227.97999999,227.97999999,227.97999999,0,0,227.97999999
229.19941841,1440655200,229.19941841,222,222.00000001,0.92841361,208.98175964,225.09553651
223.048,1440662400,223.048,223,223.00000001,0.07609085,16.96968763,223.01876813
223.048,1440669600,223.048,223.048,223.048,0,0,223.048
